REF_DATE,GEO,DGUID,Place of death,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018,"Ontario, place of residence",2016A000235,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227406,7.3.1,49278,,,,0
2018,"Ontario, place of residence",2016A000235,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227407,7.3.2,45.9,,,,1
2018,"Ontario, place of residence",2016A000235,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227408,7.4.1,4,,,,0
2018,"Ontario, place of residence",2016A000235,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227409,7.4.2,0,,,,1
2018,"Manitoba, place of residence",2016A000246,"Total, place of death",Number of deaths,Number,223,units,0,v21227410,8.1.1,11040,,,,0
2018,"Manitoba, place of residence",2016A000246,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227411,8.1.2,100,,,,1
2018,"Manitoba, place of residence",2016A000246,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227412,8.2.1,8448,,,,0
2018,"Manitoba, place of residence",2016A000246,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227413,8.2.2,76.5,,,,1
2018,"Manitoba, place of residence",2016A000246,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227414,8.3.1,2592,,,,0
2018,"Manitoba, place of residence",2016A000246,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227415,8.3.2,23.5,,,,1
2018,"Manitoba, place of residence",2016A000246,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227416,8.4.1,0,,,,0
2018,"Manitoba, place of residence",2016A000246,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227417,8.4.2,0,,,,1
2018,"Saskatchewan, place of residence",2016A000247,"Total, place of death",Number of deaths,Number,223,units,0,v21227418,9.1.1,9702,,,,0
2018,"Saskatchewan, place of residence",2016A000247,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227419,9.1.2,100,,,,1
2018,"Saskatchewan, place of residence",2016A000247,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227420,9.2.1,5034,,,,0
2018,"Saskatchewan, place of residence",2016A000247,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227421,9.2.2,51.9,,,,1
2018,"Saskatchewan, place of residence",2016A000247,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227422,9.3.1,4668,,,,0
2018,"Saskatchewan, place of residence",2016A000247,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227423,9.3.2,48.1,,,,1
2018,"Saskatchewan, place of residence",2016A000247,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227424,9.4.1,0,,,,0
2018,"Saskatchewan, place of residence",2016A000247,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227425,9.4.2,0,,,,1
2018,"Alberta, place of residence",2016A000248,"Total, place of death",Number of deaths,Number,223,units,0,v21227426,10.1.1,25996,,,,0
2018,"Alberta, place of residence",2016A000248,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227427,10.1.2,100,,,,1
2018,"Alberta, place of residence",2016A000248,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227428,10.2.1,13700,,,,0
2018,"Alberta, place of residence",2016A000248,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227429,10.2.2,52.7,,,,1
2018,"Alberta, place of residence",2016A000248,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227430,10.3.1,12296,,,,0
2018,"Alberta, place of residence",2016A000248,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227431,10.3.2,47.3,,,,1
2018,"Alberta, place of residence",2016A000248,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227432,10.4.1,0,,,,0
2018,"Alberta, place of residence",2016A000248,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227433,10.4.2,0,,,,1
2018,"British Columbia, place of residence",2016A000259,"Total, place of death",Number of deaths,Number,223,units,0,v21227434,11.1.1,38473,,,,0
2018,"British Columbia, place of residence",2016A000259,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227435,11.1.2,100,,,,1
2018,"British Columbia, place of residence",2016A000259,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227436,11.2.1,16312,,,,0
2018,"British Columbia, place of residence",2016A000259,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227437,11.2.2,42.4,,,,1
2018,"British Columbia, place of residence",2016A000259,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227438,11.3.1,22150,,,,0
2018,"British Columbia, place of residence",2016A000259,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227439,11.3.2,57.6,,,,1
2018,"British Columbia, place of residence",2016A000259,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227440,11.4.1,11,,,,0
2018,"British Columbia, place of residence",2016A000259,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227441,11.4.2,0,,,,1
2018,"Yukon, place of residence",2016A000260,"Total, place of death",Number of deaths,Number,223,units,0,v21227442,12.1.1,,..,,,0
2018,"Yukon, place of residence",2016A000260,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227443,12.1.2,,..,,,1
2018,"Yukon, place of residence",2016A000260,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227444,12.2.1,,..,,,0
2018,"Yukon, place of residence",2016A000260,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227445,12.2.2,,..,,,1
2018,"Yukon, place of residence",2016A000260,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227446,12.3.1,,..,,,0
2018,"Yukon, place of residence",2016A000260,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227447,12.3.2,,..,,,1
2018,"Yukon, place of residence",2016A000260,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227448,12.4.1,,..,,,0
2018,"Yukon, place of residence",2016A000260,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227449,12.4.2,,..,,,1
2018,"Northwest Territories including Nunavut, place of residence",,"Total, place of death",Number of deaths,Number,223,units,0,v21227450,13.1.1,,..,,t,0
2018,"Northwest Territories including Nunavut, place of residence",,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227451,13.1.2,,..,,t,1
2018,"Northwest Territories including Nunavut, place of residence",,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227452,13.2.1,,..,,t,0
2018,"Northwest Territories including Nunavut, place of residence",,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227453,13.2.2,,..,,t,1
2018,"Northwest Territories including Nunavut, place of residence",,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227454,13.3.1,,..,,t,0
2018,"Northwest Territories including Nunavut, place of residence",,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227455,13.3.2,,..,,t,1
2018,"Northwest Territories including Nunavut, place of residence",,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227456,13.4.1,,..,,t,0
2018,"Northwest Territories including Nunavut, place of residence",,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227457,13.4.2,,..,,t,1
2018,"Northwest Territories, place of residence",2016A000261,"Total, place of death",Number of deaths,Number,223,units,0,v21227458,14.1.1,239,,,,0
2018,"Northwest Territories, place of residence",2016A000261,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227459,14.1.2,100,,,,1
2018,"Northwest Territories, place of residence",2016A000261,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227460,14.2.1,126,,,,0
2018,"Northwest Territories, place of residence",2016A000261,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227461,14.2.2,52.7,,,,1
2018,"Northwest Territories, place of residence",2016A000261,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227462,14.3.1,110,,,,0
2018,"Northwest Territories, place of residence",2016A000261,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227463,14.3.2,46,,,,1
2018,"Northwest Territories, place of residence",2016A000261,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227464,14.4.1,3,,,,0
2018,"Northwest Territories, place of residence",2016A000261,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227465,14.4.2,1.3,,,,1
2018,"Nunavut, place of residence",2016A000262,"Total, place of death",Number of deaths,Number,223,units,0,v21227466,15.1.1,207,,,,0
2018,"Nunavut, place of residence",2016A000262,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227467,15.1.2,100,,,,1
2018,"Nunavut, place of residence",2016A000262,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227468,15.2.1,78,,,,0
2018,"Nunavut, place of residence",2016A000262,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227469,15.2.2,37.7,,,,1
2018,"Nunavut, place of residence",2016A000262,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227470,15.3.1,121,,,,0
2018,"Nunavut, place of residence",2016A000262,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227471,15.3.2,58.5,,,,1
2018,"Nunavut, place of residence",2016A000262,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227472,15.4.1,8,,,,0
2018,"Nunavut, place of residence",2016A000262,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227473,15.4.2,3.9,,,,1
2018,Unknown province or territory of residence,,"Total, place of death",Number of deaths,Number,223,units,0,v21227474,16.1.1,0,,,,0
2018,Unknown province or territory of residence,,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227475,16.1.2,0,,,,1
2018,Unknown province or territory of residence,,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227476,16.2.1,0,,,,0
2018,Unknown province or territory of residence,,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227477,16.2.2,0,,,,1
2018,Unknown province or territory of residence,,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227478,16.3.1,0,,,,0
2018,Unknown province or territory of residence,,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227479,16.3.2,0,,,,1
2018,Unknown province or territory of residence,,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227480,16.4.1,0,,,,0
2018,Unknown province or territory of residence,,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227481,16.4.2,0,,,,1
2019,"Canada, place of residence",2016A000011124,"Total, place of death",Number of deaths,Number,223,units,0,v21227354,1.1.1,285301,,,,0
2019,"Canada, place of residence",2016A000011124,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227355,1.1.2,100,,,,1
2019,"Canada, place of residence",2016A000011124,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227356,1.2.1,167902,,,,0
2019,"Canada, place of residence",2016A000011124,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227357,1.2.2,58.9,,,,1
2019,"Canada, place of residence",2016A000011124,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227358,1.3.1,117340,,,,0
2019,"Canada, place of residence",2016A000011124,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227359,1.3.2,41.1,,,,1
2019,"Canada, place of residence",2016A000011124,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227360,1.4.1,59,,,,0
2019,"Canada, place of residence",2016A000011124,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227361,1.4.2,0,,,,1
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Total, place of death",Number of deaths,Number,223,units,0,v21227362,2.1.1,5267,,,,0
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227363,2.1.2,100,,,,1
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227364,2.2.1,3008,,,,0
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227365,2.2.2,57.1,,,,1
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227366,2.3.1,2258,,,,0
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227367,2.3.2,42.9,,,,1
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227368,2.4.1,1,,,,0
2019,"Newfoundland and Labrador, place of residence",2016A000210,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227369,2.4.2,0,,,,1
2019,"Prince Edward Island, place of residence",2016A000211,"Total, place of death",Number of deaths,Number,223,units,0,v21227370,3.1.1,1382,,,,0
2019,"Prince Edward Island, place of residence",2016A000211,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227371,3.1.2,100,,,,1
2019,"Prince Edward Island, place of residence",2016A000211,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227372,3.2.1,766,,,,0
2019,"Prince Edward Island, place of residence",2016A000211,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227373,3.2.2,55.4,,,,1
2019,"Prince Edward Island, place of residence",2016A000211,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227374,3.3.1,612,,,,0
2019,"Prince Edward Island, place of residence",2016A000211,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227375,3.3.2,44.3,,,,1
2019,"Prince Edward Island, place of residence",2016A000211,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227376,3.4.1,4,,,,0
2019,"Prince Edward Island, place of residence",2016A000211,"Place of death, unknown",Percentage of deaths,Percentage,242,units,0,v21227377,3.4.2,0.3,,,,1
2019,"Nova Scotia, place of residence",2016A000212,"Total, place of death",Number of deaths,Number,223,units,0,v21227378,4.1.1,9834,,,,0
2019,"Nova Scotia, place of residence",2016A000212,"Total, place of death",Percentage of deaths,Percentage,242,units,0,v21227379,4.1.2,100,,,,1
2019,"Nova Scotia, place of residence",2016A000212,"Place of death, hospital",Number of deaths,Number,223,units,0,v21227380,4.2.1,5655,,,,0
2019,"Nova Scotia, place of residence",2016A000212,"Place of death, hospital",Percentage of deaths,Percentage,242,units,0,v21227381,4.2.2,57.5,,,,1
2019,"Nova Scotia, place of residence",2016A000212,"Place of death, non-hospital",Number of deaths,Number,223,units,0,v21227382,4.3.1,4179,,,,0
2019,"Nova Scotia, place of residence",2016A000212,"Place of death, non-hospital",Percentage of deaths,Percentage,242,units,0,v21227383,4.3.2,42.5,,,,1
2019,"Nova Scotia, place of residence",2016A000212,"Place of death, unknown",Number of deaths,Number,223,units,0,v21227384,4.4.1,0,,,,0
