"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"1996","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"1997","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"1998","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"1999","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"2000","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","2879","","","","0"
"2001","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3002","","","","0"
"2002","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3197","","","","0"
"2003","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3298","","","","0"
"2004","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3392","","","","0"
"2005","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3500","","","","0"
"2006","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3734","","","","0"
"2007","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3873","","","","0"
"2008","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","4066","","","","0"
"2009","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","4270","","","","0"
"2010","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","4616","","","","0"
"2011","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","5089","","","","0"
"2012","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","5564","","","","0"
"2013","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","5817","","","","0"
"2014","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","6411","","","","0"
"2015","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","6651","","","","0"
"2016","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7237","","","","0"
"2017","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7353","","","","0"
"2018","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7514","","","","0"
"2019","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7979","","","","0"
"2020","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","8199","","","","0"
"2021","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","8756","","","","0"
"2022","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","9102","","","","0"
"2023","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","9364","","","","0"
"2024","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","9472","","","","0"
"1971","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3144688","","","","0"
"1972","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3096771","","","","0"
"1973","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3046556","","","","0"
"1974","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2998336","","","","0"
"1975","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2956443","","","","0"
"1976","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2907669","","","","0"
"1977","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2860523","","","","0"
"1978","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2804544","","","","0"
"1979","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2750930","","","","0"
"1980","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2714365","","","","0"
"1981","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2694548","","","","0"
"1982","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2691344","","","","0"
"1983","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2689783","","","","0"
"1984","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2688715","","","","0"
"1985","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2682469","","","","0"
"1986","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2674585","","","","0"
"1987","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2693230","","","","0"
"1988","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2717049","","","","0"
"1989","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2754945","","","","0"
"1990","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2791786","","","","0"
"1991","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2826334","","","","0"
"1992","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2862744","","","","0"
"1993","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2888341","","","","0"
"1994","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2905537","","","","0"
"1995","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2911766","","","","0"
"1996","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2917336","","","","0"
"1997","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2912347","","","","0"
"1998","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2904369","","","","0"
"1999","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2886211","","","","0"
"2000","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2870501","","","","0"
"2001","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2855195","","","","0"
"2002","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2842694","","","","0"
"2003","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2825493","","","","0"
"2004","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2806067","","","","0"
"2005","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2779135","","","","0"
"2006","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2752501","","","","0"
"2007","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2738559","","","","0"
"2008","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2736304","","","","0"
"2009","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2738051","","","","0"
"2010","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2738879","","","","0"
"2011","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2739572","","","","0"
"2012","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2759661","","","","0"
"2013","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2783896","","","","0"
"2014","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2811492","","","","0"
"2015","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2835846","","","","0"
"2016","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2874176","","","","0"
"2017","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2897220","","","","0"
"2018","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2925629","","","","0"
"2019","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2948637","","","","0"
"2020","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2968109","","","","0"
"2021","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2963030","","","","0"
"2022","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2981077","","","","0"
"2023","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3012375","","","","0"
"2024","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3051090","","","","0"
"1971","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3365285","","","","0"
"1972","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3320815","","","","0"
"1973","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3273332","","","","0"
"1974","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3227924","","","","0"
"1975","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3191387","","","","0"
"1976","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3147185","","","","0"
"1977","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3093852","","","","0"
"1978","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3040913","","","","0"
"1979","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2983017","","","","0"
"1980","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2940518","","","","0"
"1981","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2903943","","","","0"
"1982","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2886619","","","","0"
"1983","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2878328","","","","0"
"1984","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2875432","","","","0"
"1985","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2873295","","","","0"
"1986","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2867601","","","","0"
"1987","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2874826","","","","0"
"1988","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2896452","","","","0"
"1989","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2933734","","","","0"
